account_id,district_id,stmt_frq,date
836,46,monthly,2019-07-28
1798,46,monthly,2020-11-28
1396,46,monthly,2019-06-26
1454,46,monthly,2020-07-25
154,46,monthly,2017-06-21
3010,46,monthly,2018-09-13
2602,46,monthly,2019-06-17
1801,46,monthly,2016-02-13
171,46,monthly,2019-06-08
1659,46,monthly,2019-12-25
11053,46,monthly,2020-05-27
1047,46,monthly,2017-06-13
1789,46,monthly,2016-10-23
253,46,monthly,2018-12-05
2043,46,monthly,2018-11-27
393,46,monthly,2018-02-04
62,47,monthly,2016-03-28
1058,47,monthly,2019-06-11
1813,47,monthly,2017-02-11
1563,47,monthly,2019-08-14
4356,47,monthly,2017-01-26
1373,47,monthly,2016-06-12
793,47,monthly,2016-01-03
2706,47,monthly,2019-06-23
1548,47,monthly,2018-01-27
2590,47,monthly,2019-12-04
1499,47,monthly,2016-11-28
8533,47,monthly,2018-10-10
1656,47,monthly,2020-02-01
657,47,monthly,2016-08-08
1554,47,monthly,2017-11-15
1098,47,monthly,2016-12-28
996,47,monthly,2020-08-18
903,47,monthly,2016-12-10
1379,47,monthly,2020-10-01
4445,47,monthly,2020-08-07
1885,47,monthly,2019-08-13
2441,47,monthly,2019-12-22
4321,47,monthly,2016-04-18
350,47,monthly,2019-10-13
2363,47,monthly,2017-10-07
6030,47,monthly,2016-08-24
2793,47,monthly,2016-10-09
459,47,monthly,2016-01-21
1847,47,monthly,2019-04-04
471,47,monthly,2018-06-07
321,47,monthly,2016-11-11
9031,47,monthly,2020-01-15
3349,47,monthly,2019-03-28
3238,47,monthly,2019-01-07
9093,47,monthly,2016-06-16
1845,47,monthly,2020-08-20
838,47,monthly,2016-10-23
266,47,monthly,2017-05-11
4330,47,monthly,2018-07-05
716,47,monthly,2017-09-25
998,47,monthly,2016-11-11
8038,47,monthly,2019-08-17
2222,47,monthly,2016-05-01
182,47,monthly,2019-08-24
1491,47,monthly,2020-06-11
5305,47,monthly,2019-09-16
4852,47,monthly,2018-04-13
5395,47,monthly,2019-04-26
2203,47,monthly,2018-04-04
14,47,monthly,2019-11-27
3654,47,monthly,2016-07-13
320,47,monthly,2020-01-23
3110,48,monthly,2020-01-12
3950,48,monthly,2020-09-01
6897,48,monthly,2016-04-23
2215,48,monthly,2020-10-17
3161,48,monthly,2019-08-26
1989,48,monthly,2017-09-21
6397,48,monthly,2018-03-15
3629,48,monthly,2016-07-27
3845,48,monthly,2018-05-14
1522,48,monthly,2020-08-02
4438,48,monthly,2019-08-04
1112,48,monthly,2018-02-03
5372,48,monthly,2016-05-08
1893,48,monthly,2019-07-20
2958,48,monthly,2016-09-19
4424,48,monthly,2019-01-29
1314,48,monthly,2016-12-03
1118,48,monthly,2016-07-04
593,48,monthly,2019-07-16
3134,48,monthly,2017-04-29
3118,48,monthly,2019-03-10
1578,48,monthly,2017-12-01
210,48,monthly,2019-03-17
1992,48,monthly,2020-09-27
1726,48,monthly,2016-01-03
900,48,monthly,2017-04-26
1232,48,monthly,2019-07-06
2566,48,monthly,2016-01-27
1520,48,monthly,2018-08-08
1382,48,monthly,2016-08-03
2117,48,monthly,2019-08-07
2256,48,monthly,2016-02-06
8330,48,monthly,2016-03-28
2103,48,monthly,2020-02-01
2599,48,monthly,2016-04-20
2272,48,monthly,2020-10-08
3417,48,monthly,2018-09-28
3490,48,monthly,2018-11-26
2563,48,monthly,2018-01-17
2041,48,monthly,2018-07-05
10904,48,monthly,2016-11-26
2104,48,monthly,2019-06-12
1564,48,monthly,2019-03-05
1724,48,monthly,2020-06-07
1691,48,monthly,2018-11-08
1913,48,monthly,2019-06-06
1871,48,monthly,2017-05-10
2450,48,monthly,2019-04-10
338,49,monthly,2018-11-18
3542,49,monthly,2016-06-11
2533,49,monthly,2018-06-27
5269,49,monthly,2019-07-04
7190,49,monthly,2016-09-06
1211,49,monthly,2019-08-09
2369,49,monthly,2020-07-19
950,49,monthly,2016-08-26
706,49,monthly,2019-05-07
2698,49,monthly,2020-05-21
2906,49,monthly,2019-09-20
2666,49,monthly,2016-03-08
2291,49,monthly,2019-07-27
296,49,monthly,2019-02-14
1955,49,monthly,2018-01-07
3012,49,monthly,2020-04-18
1265,49,monthly,2019-02-25
637,49,monthly,2019-08-27
4082,49,monthly,2017-11-08
292,49,monthly,2020-02-26
674,49,monthly,2018-09-02
1682,49,monthly,2018-12-22
2304,49,monthly,2019-02-19
3397,49,monthly,2019-08-04
1980,49,monthly,2019-03-16
468,49,monthly,2019-03-19
1159,49,monthly,2017-02-09
1140,49,monthly,2020-11-07
6064,49,monthly,2020-01-11
456,49,monthly,2016-01-21
791,49,monthly,2018-12-14
3370,49,monthly,2016-11-15
410,49,monthly,2019-10-15
684,49,monthly,2019-05-12
3562,50,monthly,2019-07-19
5952,50,monthly,2016-09-07
1002,50,monthly,2019-09-17
3661,50,monthly,2019-01-11
311,50,monthly,2020-08-08
4127,50,monthly,2019-05-03
2584,50,monthly,2016-07-08
2674,50,monthly,2018-10-10
1406,50,monthly,2017-03-04
562,50,monthly,2016-02-25
4240,50,monthly,2016-02-08
2334,50,monthly,2019-03-19
237,50,monthly,2017-03-25
3175,50,monthly,2019-10-08
2162,50,monthly,2020-11-21
2926,50,monthly,2016-01-14
11317,50,monthly,2020-07-11
351,50,monthly,2020-02-17
590,50,monthly,2019-02-24
1528,50,monthly,2019-06-08
3865,50,monthly,2018-02-09
1296,50,monthly,2019-12-02
8225,50,monthly,2019-12-07
1641,50,monthly,2019-04-22
757,50,monthly,2016-07-19
10857,50,monthly,2019-10-02
1645,50,monthly,2019-10-16
1441,50,monthly,2017-10-25
1199,50,monthly,2020-03-18
1437,50,monthly,2018-01-13
56,50,monthly,2017-05-16
2266,50,monthly,2019-07-19
1158,50,monthly,2017-04-03
10940,50,monthly,2016-09-13
446,50,monthly,2016-06-15
3890,50,monthly,2019-02-10
1810,50,monthly,2018-09-03
3699,50,monthly,2016-08-05
1859,50,monthly,2019-02-02
3616,50,monthly,2020-12-15
3945,50,monthly,2018-11-07
1501,50,monthly,2019-08-11
6461,50,monthly,2019-07-17
3835,50,monthly,2016-03-16
3691,50,monthly,2016-02-19
4503,50,monthly,2018-01-03
9227,51,monthly,2020-11-04
3874,51,monthly,2018-06-02
1800,51,monthly,2019-03-14
361,51,monthly,2016-02-27
2205,51,monthly,2019-04-13
2135,51,monthly,2020-06-17
2995,51,monthly,2019-12-14
646,51,monthly,2019-01-06
2353,51,monthly,2018-09-21
1743,51,monthly,2016-06-04
2929,51,monthly,2019-04-06
3545,51,monthly,2016-02-17
3213,51,monthly,2016-04-12
3491,51,monthly,2019-07-27
2531,51,monthly,2019-12-21
2743,51,monthly,2020-05-22
4258,51,monthly,2018-08-26
1633,51,monthly,2018-02-22
10562,51,monthly,2019-08-21
2897,51,monthly,2020-10-11
3885,51,monthly,2020-04-01
7045,51,monthly,2019-12-26
3031,51,monthly,2020-03-10
142,51,monthly,2016-02-15
3462,51,monthly,2019-03-04
2496,51,monthly,2017-05-21
8320,51,monthly,2020-01-19
3984,51,monthly,2019-12-14
1509,51,monthly,2017-05-19
3626,51,monthly,2019-11-05
2370,51,monthly,2020-10-01
3972,51,monthly,2016-10-11
1353,51,monthly,2017-04-21
1506,51,monthly,2020-10-13
3336,51,monthly,2017-09-19
1732,51,monthly,2019-02-20
6,51,monthly,2017-09-27
2342,51,monthly,2016-02-11
2165,51,monthly,2020-04-08
2030,51,monthly,2017-09-13
758,51,monthly,2020-12-19
8934,51,monthly,2016-06-06
3738,51,monthly,2016-08-01
2648,51,monthly,2016-04-13
7957,51,monthly,2018-09-07
3499,51,monthly,2019-09-14
463,51,monthly,2018-05-08
174,52,monthly,2019-09-04
5735,52,monthly,2018-01-25
1370,52,monthly,2019-09-25
10607,52,monthly,2019-10-08
3236,52,monthly,2020-02-20
1785,52,monthly,2019-10-25
3961,52,monthly,2020-01-24
1940,52,monthly,2016-12-22
2552,52,monthly,2016-07-01
4079,52,monthly,2016-11-03
507,52,monthly,2019-06-17
1019,52,monthly,2016-01-21
26,52,monthly,2016-08-08
2134,52,monthly,2019-08-06
4851,52,monthly,2019-02-04
1269,52,monthly,2017-03-28
131,52,monthly,2018-06-13
3923,52,monthly,2016-03-30
1261,52,monthly,2018-03-18
1190,52,monthly,2019-09-09
7859,52,monthly,2018-03-14
621,52,monthly,2019-06-01
1610,52,monthly,2016-05-17
4245,52,monthly,2017-05-02
323,52,monthly,2020-02-23
1824,52,monthly,2017-01-17
76,52,monthly,2019-05-16
2255,52,monthly,2018-10-14
2008,52,monthly,2016-04-16
816,52,monthly,2016-08-05
1068,52,monthly,2020-02-15
9790,52,monthly,2018-11-09
1326,52,monthly,2019-11-11
1754,52,monthly,2019-12-01
3768,52,monthly,2020-06-06
2725,52,monthly,2020-04-02
3519,52,monthly,2019-02-10
1526,52,monthly,2018-01-22
5481,52,monthly,2016-08-16
2871,52,monthly,2018-10-30
3778,52,monthly,2016-07-04
3894,52,monthly,2019-09-25
3451,52,monthly,2019-04-27
858,52,monthly,2019-07-13
2876,52,monthly,2016-04-22
1340,52,monthly,2020-10-28
2445,52,monthly,2019-07-07
1867,52,monthly,2018-11-15
878,52,monthly,2019-06-29
3906,52,monthly,2020-07-08
1374,53,monthly,2019-09-26
2764,53,monthly,2019-08-15
3406,53,monthly,2020-12-08
3796,53,monthly,2016-05-25
1745,53,monthly,2019-10-19
3702,53,monthly,2018-04-13
1760,53,monthly,2018-11-11
3918,53,monthly,2016-12-09
8713,53,monthly,2020-05-18
2804,53,monthly,2019-02-22
1405,53,monthly,2019-06-04
1673,53,monthly,2016-12-08
655,53,monthly,2016-03-24
1380,53,monthly,2019-02-19
5001,53,monthly,2018-12-15
786,53,monthly,2018-08-12
1241,53,monthly,2019-07-02
672,53,monthly,2020-06-23
109,53,monthly,2020-04-20
108,53,monthly,2018-03-10
2734,53,monthly,2019-12-16
1795,53,monthly,2020-08-21
1624,53,monthly,2019-04-22
1751,53,monthly,2019-10-04
893,53,monthly,2018-04-12
3656,53,monthly,2016-08-06
3807,53,monthly,2018-09-05
563,53,monthly,2016-07-27
3297,53,monthly,2018-02-17
5661,53,monthly,2018-12-20
2806,53,monthly,2020-06-26
1636,53,monthly,2020-04-08
2555,53,monthly,2016-03-10
3859,53,monthly,2019-04-23
1699,53,monthly,2016-01-14
2035,53,monthly,2019-05-10
3108,53,monthly,2016-03-14
3622,53,monthly,2017-10-15
1729,53,monthly,2020-09-08
844,53,monthly,2017-04-28
3637,53,monthly,2018-10-28
1385,53,monthly,2020-05-08
3258,53,monthly,2016-06-05
3272,53,monthly,2019-08-30
3485,53,monthly,2019-06-19
1329,53,monthly,2019-09-16
3579,53,monthly,2017-09-02
2996,54,monthly,2017-05-17
1987,54,monthly,2017-03-17
4099,54,monthly,2019-05-26
1995,54,monthly,2020-07-18
2194,54,monthly,2020-02-25
2946,54,monthly,2019-05-07
1095,54,monthly,2020-06-18
2610,54,monthly,2019-12-20
7966,54,monthly,2019-12-27
2940,54,monthly,2016-06-24
3547,54,monthly,2016-08-07
5369,54,monthly,2016-02-25
4484,54,monthly,2016-02-03
2767,54,monthly,2019-03-23
2645,54,monthly,2016-05-22
3736,54,monthly,2019-05-08
4981,54,monthly,2019-01-22
1983,54,monthly,2020-12-25
3857,54,monthly,2020-10-22
5180,54,monthly,2020-02-24
2410,54,monthly,2016-05-11
8092,54,monthly,2018-01-11
1604,54,monthly,2016-12-16
696,54,monthly,2020-11-09
1532,54,monthly,2019-09-19
720,54,monthly,2018-07-20
2825,54,monthly,2019-07-10
3457,54,monthly,2017-10-01
3592,54,monthly,2016-01-08
7542,54,monthly,2019-05-16
2821,54,monthly,2019-07-12
741,54,monthly,2017-07-14
3726,54,monthly,2019-07-14
1479,54,monthly,2018-04-04
1468,54,monthly,2016-10-11
8523,54,monthly,2019-11-25
3288,54,monthly,2017-09-15
2359,54,monthly,2019-07-14
4109,54,monthly,2018-02-09
2898,54,monthly,2019-11-23
261,54,monthly,2019-10-07
6678,54,monthly,2019-01-03
327,54,monthly,2016-06-02
2330,54,monthly,2016-01-19
2578,54,monthly,2019-03-25
3076,54,monthly,2016-03-27
1833,54,monthly,2020-11-15
703,54,monthly,2020-12-21
3834,54,monthly,2016-01-19
2853,54,monthly,2018-09-08
929,54,monthly,2016-07-03
284,54,monthly,2020-07-18
888,54,monthly,2019-10-28
9424,54,monthly,2019-12-30
4001,54,monthly,2018-02-04
1093,54,monthly,2019-01-14
4746,54,monthly,2020-02-21
973,54,monthly,2017-11-05
3967,54,monthly,2019-09-22
3495,54,monthly,2019-05-17
1818,54,monthly,2020-02-25
2864,54,monthly,2019-03-16
790,54,monthly,2016-05-11
586,54,monthly,2018-03-16
3357,54,monthly,2018-07-26
2183,54,monthly,2020-07-17
9730,54,monthly,2020-01-01
1335,54,monthly,2018-09-21
188,54,monthly,2016-04-20
594,54,monthly,2017-12-09
2013,54,monthly,2019-08-15
455,54,monthly,2018-04-23
208,54,monthly,2019-03-27
2788,54,monthly,2017-10-12
997,54,monthly,2020-05-08
1443,54,monthly,2020-09-27
430,54,monthly,2018-09-02
3649,54,monthly,2016-05-14
130,54,monthly,2020-02-12
1460,54,monthly,2019-11-29
344,54,monthly,2016-12-01
545,54,monthly,2016-11-24
4121,54,monthly,2018-06-08
1537,54,monthly,2020-06-06
2017,54,monthly,2019-02-21
2034,54,monthly,2019-08-21
3116,54,monthly,2019-04-05
2757,54,monthly,2019-05-14
11328,54,monthly,2019-11-05
21,54,monthly,2020-12-06
3962,54,monthly,2019-12-13
3659,54,monthly,2020-02-01
3147,54,monthly,2018-04-05
4266,54,monthly,2020-02-05
10266,54,monthly,2016-06-10
6138,54,monthly,2020-01-22
2921,54,monthly,2019-09-21
1556,54,monthly,2019-09-15
3246,54,monthly,2016-06-14
5891,54,monthly,2016-01-25
2064,54,monthly,2019-12-30
3601,54,monthly,2018-06-13
1411,54,monthly,2016-07-09
10,54,monthly,2019-08-28
3949,54,monthly,2019-01-11
3993,54,monthly,2019-01-24
1884,54,monthly,2019-12-24
2451,54,monthly,2020-04-29
1308,54,monthly,2019-09-25
1110,54,monthly,2020-07-10
599,54,monthly,2019-12-04
4442,54,monthly,2019-08-08
442,54,monthly,2020-03-30
86,54,monthly,2016-03-07
1861,54,monthly,2016-07-02
7101,54,monthly,2019-07-06
982,54,monthly,2016-02-05
682,54,monthly,2020-06-08
2540,54,monthly,2018-04-01
5033,54,monthly,2018-08-03
530,54,monthly,2019-11-19
2029,55,monthly,2016-05-29
5215,55,monthly,2016-07-01
704,55,monthly,2016-01-01
113,55,monthly,2019-07-22
7965,55,monthly,2016-11-08
3224,55,monthly,2019-11-10
1689,55,monthly,2016-09-07
3584,55,monthly,2019-06-12
1187,55,monthly,2019-07-28
2079,55,monthly,2020-09-06
1663,55,monthly,2019-11-02
1284,55,monthly,2020-07-02
1302,55,monthly,2016-11-21
124,55,monthly,2020-12-28
3974,55,monthly,2019-03-08
2928,55,monthly,2016-12-14
497,55,monthly,2016-04-15
939,55,monthly,2017-10-04
2657,55,monthly,2019-10-07
2621,55,monthly,2018-10-29
10613,55,monthly,2020-11-04
1348,55,monthly,2020-11-12
10364,55,monthly,2016-01-17
4225,55,monthly,2016-05-18
1440,55,monthly,2016-09-22
3378,55,monthly,2017-03-14
98,55,monthly,2020-05-02
405,55,monthly,2020-03-13
1087,55,monthly,2019-06-26
2325,55,monthly,2020-02-26
192,55,monthly,2016-01-08
1105,55,monthly,2017-09-01
3667,55,monthly,2017-01-26
576,55,monthly,2016-01-01
3546,55,monthly,2020-02-03
121,55,monthly,2020-10-11
1851,55,monthly,2016-05-23
10105,55,monthly,2016-04-28
1080,55,monthly,2016-12-27
3056,55,monthly,2016-12-22
372,55,monthly,2018-09-10
3763,55,monthly,2018-08-23
4143,55,monthly,2020-10-07
3472,55,monthly,2019-07-21
2459,55,monthly,2020-09-10
2095,56,monthly,2018-12-19
1126,56,monthly,2016-03-08
3717,56,monthly,2017-05-20
4659,56,monthly,2016-10-08
6051,56,monthly,2016-08-28
500,56,monthly,2019-04-27
290,56,monthly,2016-12-02
3132,56,monthly,2018-10-08
3830,56,monthly,2020-04-20
3927,56,monthly,2016-10-22
2817,56,monthly,2016-04-07
3319,56,monthly,2016-08-29
3070,56,monthly,2020-08-21
2858,56,monthly,2018-08-22
1020,56,monthly,2019-04-09
4260,56,monthly,2016-10-14
1945,56,monthly,2018-11-09
1667,56,monthly,2019-08-18
917,56,monthly,2018-10-13
2654,56,monthly,2017-07-21
1692,56,monthly,2018-03-29
6281,56,monthly,2016-06-08
1317,56,monthly,2017-02-18
250,56,monthly,2020-05-10
4550,56,monthly,2020-02-06
2463,56,monthly,2017-10-11
9167,56,monthly,2020-04-02
1664,56,monthly,2016-11-15
1318,56,monthly,2020-12-22
1702,56,monthly,2018-02-27
815,56,monthly,2016-08-25
3094,56,monthly,2016-12-20
2924,56,monthly,2017-10-16
1793,56,monthly,2018-06-10
3244,56,monthly,2018-01-14
1307,56,monthly,2017-12-05
1357,56,monthly,2018-11-20
7559,56,monthly,2020-05-24
4009,56,monthly,2017-02-20
799,56,monthly,2016-10-10
2548,57,monthly,2019-01-06
3560,57,monthly,2019-11-10
9242,57,monthly,2019-03-15
8,57,monthly,2018-09-21
2915,57,monthly,2016-07-23
2169,57,monthly,2020-07-09
3080,57,monthly,2018-10-29
2257,57,monthly,2016-12-21
2823,57,monthly,2016-04-18
1381,57,monthly,2016-11-01
1266,57,monthly,2019-07-01
1030,57,monthly,2018-11-12
1579,57,monthly,2017-08-09
2541,57,monthly,2017-11-08
7082,57,monthly,2019-09-06
2465,57,monthly,2019-10-06
2947,57,monthly,2019-08-09
4033,57,monthly,2019-11-19
1525,57,monthly,2019-09-05
2850,57,monthly,2020-11-22
515,57,monthly,2018-02-09
1496,57,monthly,2018-02-05
633,57,monthly,2018-12-06
2586,57,monthly,2020-04-16
3590,57,monthly,2019-06-02
1053,57,monthly,2017-05-25
1429,57,monthly,2016-07-30
852,57,monthly,2020-10-23
1740,57,monthly,2020-03-13
2295,57,monthly,2019-06-25
797,57,monthly,2019-11-20
1599,57,monthly,2018-11-10
1446,57,monthly,2018-01-18
5477,57,monthly,2018-12-17
3149,57,monthly,2019-06-27
1305,57,monthly,2016-08-25
3938,57,monthly,2016-11-17
1246,58,monthly,2017-08-18
920,58,monthly,2019-09-05
2155,58,monthly,2017-06-08
3480,58,monthly,2016-09-14
949,58,monthly,2019-02-13
478,58,monthly,2017-07-16
2909,58,monthly,2019-04-04
513,58,monthly,2019-11-21
3676,58,monthly,2019-06-08
2623,58,monthly,2016-10-09
2056,58,monthly,2016-04-07
2664,58,monthly,2017-01-20
3576,58,monthly,2017-11-07
2803,58,monthly,2018-12-01
713,58,monthly,2019-10-15
675,58,monthly,2018-08-03
4480,58,monthly,2019-08-19
3903,58,monthly,2017-12-19
155,58,monthly,2018-11-07
4105,58,monthly,2018-05-08
2221,58,monthly,2020-11-15
1320,58,monthly,2019-11-18
3376,58,monthly,2019-11-17
3538,58,monthly,2016-08-08
2711,58,monthly,2016-05-19
5126,58,monthly,2018-04-03
2319,58,monthly,2019-07-02
1414,58,monthly,2018-01-17
4026,58,monthly,2020-02-06
3556,58,monthly,2020-08-29
2672,59,monthly,2020-03-14
1889,59,monthly,2018-02-06
931,59,monthly,2016-10-15
829,59,monthly,2019-11-10
354,59,monthly,2016-10-28
2739,59,monthly,2016-11-29
8268,59,monthly,2019-09-19
1553,59,monthly,2019-12-21
3958,59,monthly,2020-12-28
7565,59,monthly,2019-04-02
3251,59,monthly,2018-05-18
3586,59,monthly,2016-03-27
3877,59,monthly,2019-10-22
1013,59,monthly,2019-05-13
2382,59,monthly,2017-03-08
2338,59,monthly,2020-08-08
7944,59,monthly,2016-12-27
784,59,monthly,2017-04-19
2561,59,monthly,2019-09-29
3573,59,monthly,2019-06-27
1331,59,monthly,2018-01-03
9353,59,monthly,2018-11-03
3623,59,monthly,2018-02-12
3068,59,monthly,2016-04-25
8114,59,monthly,2018-10-14
1074,59,monthly,2019-05-16
170,59,monthly,2019-07-02
3531,59,monthly,2019-05-03
1378,59,monthly,2016-03-04
3187,59,monthly,2020-12-20
913,59,monthly,2019-05-10
947,59,monthly,2016-05-17
2192,59,monthly,2019-03-22
178,59,monthly,2020-09-06
1784,59,monthly,2016-05-08
3742,59,monthly,2020-05-11
3342,59,monthly,2020-10-06
450,59,monthly,2019-05-28
3534,59,monthly,2019-04-08
3978,59,monthly,2018-02-18
1156,59,monthly,2020-12-09
9513,59,monthly,2019-05-12
2073,59,monthly,2020-08-14
1332,59,monthly,2016-03-25
1680,59,monthly,2016-12-10
3596,59,monthly,2019-04-23
1144,59,monthly,2016-01-28
1189,59,monthly,2016-03-19
925,59,monthly,2016-02-23
388,59,monthly,2018-02-11
5648,59,monthly,2020-06-13
955,59,monthly,2019-07-08
9433,59,monthly,2020-08-14
906,59,monthly,2020-12-27
3435,59,monthly,2016-07-01
4102,60,monthly,2019-11-13
2505,60,monthly,2019-05-16
3111,60,monthly,2018-11-08
901,60,monthly,2017-07-10
1941,60,monthly,2016-11-15
1137,60,monthly,2018-12-19
2618,60,monthly,2016-03-21
162,60,monthly,2016-08-25
671,60,monthly,2020-10-29
2745,60,monthly,2020-09-28
1445,60,monthly,2019-03-16
2307,60,monthly,2018-07-12
911,60,monthly,2019-08-12
9928,60,monthly,2018-11-09
301,60,monthly,2018-09-10
2472,60,monthly,2017-02-08
7,60,monthly,2019-11-24
1366,60,monthly,2016-02-24
114,60,monthly,2020-03-14
1628,60,monthly,2016-01-10
1321,60,monthly,2020-03-27
1311,60,monthly,2019-01-03
821,60,monthly,2019-03-16
10670,60,monthly,2016-11-18
164,60,monthly,2019-09-13
8645,60,monthly,2020-06-23
1715,60,monthly,2019-05-26
1777,60,monthly,2019-10-10
4458,60,monthly,2019-04-23
1881,60,monthly,2020-08-17
3050,60,monthly,2016-05-08
867,60,monthly,2020-11-09
3494,60,monthly,2019-07-22
520,60,monthly,2016-11-04
2580,60,monthly,2018-11-09
728,60,monthly,2018-11-28
7824,60,monthly,2017-05-17
3866,60,monthly,2018-09-05
1392,60,monthly,2016-04-28
2970,60,monthly,2016-01-22
4448,60,monthly,2016-06-02
2385,60,monthly,2019-11-15
2219,60,monthly,2016-03-11
10436,60,monthly,2019-03-21
1910,60,monthly,2019-09-06
1922,60,monthly,2019-02-09
1541,60,monthly,2019-10-18
6902,60,monthly,2019-10-22
494,60,monthly,2016-03-11
918,60,monthly,2019-08-23
2500,61,monthly,2018-10-26
308,61,monthly,2018-10-16
922,61,monthly,2018-04-27
474,61,monthly,2018-12-06
3171,61,monthly,2016-09-28
1774,61,monthly,2019-09-10
1872,61,monthly,2020-09-17
4320,61,monthly,2019-07-23
2052,61,monthly,2016-10-20
1201,61,monthly,2016-07-23
11359,61,monthly,2017-10-01
3803,61,monthly,2019-01-26
2065,61,monthly,2019-08-28
2703,61,monthly,2020-10-28
5628,61,monthly,2017-06-17
6472,61,monthly,2017-02-08
3247,61,monthly,2019-04-11
6686,61,monthly,2019-02-10
3204,61,monthly,2019-07-13
1476,61,monthly,2016-04-26
2571,61,monthly,2020-01-15
9656,61,monthly,2016-11-14
524,61,monthly,2017-05-03
3846,61,monthly,2020-04-27
2707,61,monthly,2017-11-27
1010,61,monthly,2018-05-01
206,61,monthly,2018-04-08
2908,61,monthly,2020-03-16
3049,61,monthly,2017-09-08
1052,61,monthly,2016-09-27
3933,61,monthly,2019-02-11
541,61,monthly,2016-08-12
8998,61,monthly,2018-05-24
326,61,monthly,2020-08-06
2534,61,monthly,2016-06-03
3693,61,monthly,2016-01-29
2665,61,monthly,2016-11-13
2510,61,monthly,2016-08-28
2429,61,monthly,2016-02-06
3648,61,monthly,2019-05-06
2535,61,monthly,2020-01-21
919,62,monthly,2020-03-03
7614,62,monthly,2018-02-08
2507,62,monthly,2019-12-28
2777,62,monthly,2019-12-25
11325,62,monthly,2019-10-15
1834,62,monthly,2016-08-03
3408,62,monthly,2016-09-19
1863,62,monthly,2020-04-01
1250,62,monthly,2019-03-28
908,62,monthly,2017-04-29
4447,62,monthly,2019-06-16
3027,62,monthly,2019-04-29
2950,62,monthly,2019-06-28
2583,62,monthly,2016-05-11
336,62,monthly,2018-10-16
4190,62,monthly,2018-10-04
1070,62,monthly,2019-04-23
3887,62,monthly,2019-05-08
8919,62,monthly,2020-07-03
2078,62,monthly,2016-07-08
2394,62,monthly,2020-08-23
9548,62,monthly,2019-06-07
1398,62,monthly,2017-08-18
1668,62,monthly,2020-03-07
603,62,monthly,2019-06-11
10079,62,monthly,2016-05-06
854,62,monthly,2016-09-21
2493,62,monthly,2016-03-29
1228,62,monthly,2018-04-09
2845,62,monthly,2020-08-21
6738,62,monthly,2017-07-28
1560,62,monthly,2020-04-14
842,62,monthly,2018-04-07
316,62,monthly,2020-05-08
3657,62,monthly,2020-09-19
1959,62,monthly,2016-12-24
3843,62,monthly,2019-10-02
3997,62,monthly,2017-01-13
2177,62,monthly,2016-01-04
3318,62,monthly,2019-06-25
3552,62,monthly,2018-09-06
4296,63,monthly,2016-01-28
406,63,monthly,2019-09-03
1486,63,monthly,2019-01-15
4350,63,monthly,2016-04-04
1697,63,monthly,2020-05-17
201,63,monthly,2017-11-02
2164,63,monthly,2019-09-12
3403,63,monthly,2020-05-20
3379,63,monthly,2020-01-24
4534,63,monthly,2020-01-18
4454,63,monthly,2019-12-21
875,63,monthly,2018-05-17
609,63,monthly,2017-05-15
3599,63,monthly,2017-03-20
3452,63,monthly,2019-12-13
3471,63,monthly,2020-01-22
3493,63,monthly,2016-07-22
106,63,monthly,2017-11-27
3458,63,monthly,2018-07-07
1450,63,monthly,2019-04-07
77,63,monthly,2019-11-19
3354,63,monthly,2016-11-05
1474,63,monthly,2019-09-14
1573,63,monthly,2020-12-29
2986,63,monthly,2019-04-09
1614,63,monthly,2019-05-07
627,63,monthly,2016-02-05
654,63,monthly,2017-10-16
4526,63,monthly,2016-11-29
2780,63,monthly,2018-12-29
1956,63,monthly,2020-05-23
3718,63,monthly,2017-04-16
794,63,monthly,2020-04-24
659,63,monthly,2019-12-14
2186,63,monthly,2016-07-07
2154,63,monthly,2017-04-21
2521,63,monthly,2018-05-19
1711,63,monthly,2019-01-05
452,63,monthly,2018-11-29
429,63,monthly,2018-09-03
4660,63,monthly,2020-01-03
7523,63,monthly,2017-08-29
2339,63,monthly,2019-09-22
3399,63,monthly,2019-09-26
3955,64,monthly,2016-07-14
1038,64,monthly,2018-04-20
3229,64,monthly,2018-11-18
543,64,monthly,2017-05-03
4071,64,monthly,2019-08-03
64,64,monthly,2020-03-11
9493,64,monthly,2018-04-02
1642,64,monthly,2018-05-27
3708,64,monthly,2019-11-24
1081,64,monthly,2019-12-21
8625,64,monthly,2016-11-10
443,64,monthly,2016-01-28
2763,64,monthly,2016-02-11
1912,64,monthly,2016-08-15
2833,64,monthly,2018-08-30
6306,64,monthly,2020-03-04
5263,64,monthly,2018-07-14
3797,64,monthly,2017-09-03
2259,64,monthly,2017-05-14
643,64,monthly,2020-10-28
2110,64,monthly,2016-02-23
2121,64,monthly,2017-12-05
804,64,monthly,2019-02-06
3077,64,monthly,2020-04-16
2093,64,monthly,2020-07-07
5343,64,monthly,2016-06-08
10005,64,monthly,2020-11-29
3757,64,monthly,2020-09-24
962,64,monthly,2019-06-24
3466,64,monthly,2018-02-16
3267,64,monthly,2016-07-21
8776,64,monthly,2017-08-24
1376,64,monthly,2018-09-20
2892,64,monthly,2020-12-16
3755,64,monthly,2019-01-20
3284,64,monthly,2016-05-17
3486,64,monthly,2018-10-09
2019,64,monthly,2020-06-11
3587,64,monthly,2018-12-24
3675,64,monthly,2016-03-20
3006,64,monthly,2018-01-01
